from,to,strength,direction,in_final_dag
pb_hla_drhi_cdc2_tnfa_nfkb,l2_intermediate_monocyte_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_cd56bright_nk_cell_alr,0.01,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_proliferating_nk_cell_alr,0.02,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_cd8aa_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_dn_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_gdt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_mait_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_memory_cd4_t_cell_alr,0.01,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_memory_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_naive_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_proliferating_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l2_treg_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_il1b_cd14_monocyte_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_cd14_monocyte_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_c1q_cd16_monocyte_alr,0.02,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_cd16_monocyte_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_gzmk_cd56dim_nk_cell_alr,0.03,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_cd56dim_nk_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_adaptive_nk_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_cd14_cdc2_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_cdc2_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_cd27_effector_b_cell_alt_alr,0.01,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_gzmb_vd2_gdt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrf1_effector_vd1_gdt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrf1_effector_vd1_gdt_alt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_naive_vd1_gdt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_sox4_vd1_gdt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_cd4_mait_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_mait_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_activated_memory_b_cell_alr,0.01,1,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_cd95_memory_b_cell_alr,0.01,1,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_early_memory_b_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_type_2_polarized_memory_b_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_memory_cd4_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrf1_gzmb_cd27_memory_cd4_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_gzmb_cd27_em_cd4_t_cell_alr,0.02,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_gzmb_cd27_em_cd4_t_cell_alt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_memory_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_cm_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_gzmk_cd27_em_cd8_t_cell_alt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrf1_gzmb_cd27_em_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrf1_gzmb_cd27_em_cd8_t_cell_alt_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_naive_b_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_naive_cd4_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_sox4_naive_cd4_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_isg_naive_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_sox4_naive_cd8_t_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_clp_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_gzmk_memory_cd4_treg_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrb1_memory_cd4_treg_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_klrb1_memory_cd8_treg_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_memory_cd8_treg_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l3_naive_cd4_treg_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_dc_alr,0.01,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_monocyte_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_nk_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_b_cell_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_erythrocyte_alr,0,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_ilc_alr,0.01,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_platelet_alr,0.24,0,FALSE
pb_hla_drhi_cdc2_tnfa_nfkb,l1_progenitor_cell_alr,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,age_group,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,sex,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,cmv,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_basophil_count,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_eosinophil_count,0.09,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_hematocrit,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_hemoglobin,0.02,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_lymphocyte_count,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_monocyte_count,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_mpv,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_neutrophil_count,0.02,0.5,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_platelet_count,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_rdw,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_red_blood_cell_count,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,bc_wbc,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_albumin,0.08,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_alkaline_phosphatase,0.03,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_alt,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_ast,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_bun,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_calcium,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_cl,0.05,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_co2,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_creatinine,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_globin,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_glucose,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_potassium,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_protein,0.02,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_sodium,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,chem_t_bili,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,infl_esr,0.02,0,FALSE
pb_intermediate_monocyte_ifn_alpha,infl_hs_crp,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,lip_cholesterol_hdl,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,lip_cholesterol_ldl,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,lip_cholesterol_total,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,lip_triglycerides,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IL6,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,TNF,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CXCL8,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CXCL9,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,GDF15,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CCL11,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,TNFRSF1A,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CD8A,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,GZMA,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,GZMB,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,KLRD1,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,FGF21,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CHI3L1,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IL18,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CXCL10,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CXCL11,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IFNG,0.03,1,FALSE
pb_intermediate_monocyte_ifn_alpha,CCL2,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CCL8,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CCL3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CCL4,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,TNFRSF1B,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,MMP12,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IGFBP7,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,VEGFA,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IL10,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IL1RN,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IL7,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,IL15,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,PDCD1,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,LAG3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,HAVCR2,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,CD274,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,LEP,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l2_erythrocyte,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l2_ilc,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l2_platelet,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l2_progenitor_cell,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_asdc,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_baeomap_cell,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_cd56bright_nk_cell,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_cd8aa,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_cdc1,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_dn_t_cell,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_erythrocyte,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_ilc,0.02,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_intermediate_monocyte,0.04,1,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_pdc,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_plasma_cell,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_platelet,0.02,0.5,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_proliferating_nk_cell,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_proliferating_t_cell,0.1,0,FALSE
pb_intermediate_monocyte_ifn_alpha,l3_transitional_b_cell,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd14_cdc2_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd14_cdc2_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd14_cdc2_il2_stat5,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd14_cdc2_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd14_cdc2_inflammatory,0.02,0.5,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd14_cdc2_tnfa_nfkb,0.02,0.5,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd56bright_nk_cell_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd56bright_nk_cell_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd56bright_nk_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd56bright_nk_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd56bright_nk_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd56bright_nk_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd8_mait_ifn_alpha,0.05,0.7999999999999999,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd8_mait_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd8_mait_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd8_mait_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd8_mait_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cd8_mait_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd4_t_cell_ifn_alpha,0.09,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd4_t_cell_ifn_gamma,0.02,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd4_t_cell_il2_stat5,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd4_t_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd4_t_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd4_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd8_t_cell_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd8_t_cell_ifn_gamma,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd8_t_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd8_t_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd8_t_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_cm_cd8_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd14_monocyte_ifn_alpha,0.56,0.03571428571428571,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd14_monocyte_ifn_gamma,0.04,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd14_monocyte_il2_stat5,0.05,0.7999999999999999,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd14_monocyte_il6_jak_stat3,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd14_monocyte_inflammatory,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd14_monocyte_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_ifn_alpha,1,0.56,TRUE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_il2_stat5,0.05,0.39999999999999997,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_inflammatory,0.03,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_memory_b_cell_ifn_alpha,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_memory_b_cell_ifn_gamma,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_memory_b_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_memory_b_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_memory_b_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_memory_b_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_b_cell_ifn_alpha,0.03,0.33333333333333337,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_b_cell_ifn_gamma,0.1,0.7999999999999999,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_b_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_b_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_b_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_b_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd4_t_cell_ifn_alpha,0.03,0.6666666666666667,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd4_t_cell_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd4_t_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd4_t_cell_il6_jak_stat3,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd4_t_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd4_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd8_t_cell_ifn_alpha,0.04,0.25,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd8_t_cell_ifn_gamma,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd8_t_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd8_t_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd8_t_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_core_naive_cd8_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,0.63,0.12698412698412698,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_cd56dim_nk_cell_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_cd56dim_nk_cell_ifn_gamma,0.02,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_cd56dim_nk_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_cd56dim_nk_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_cd56dim_nk_cell_inflammatory,0.02,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_cd56dim_nk_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_vd2_gdt_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_vd2_gdt_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_vd2_gdt_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_vd2_gdt_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_vd2_gdt_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_gzmk_vd2_gdt_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_hla_drhi_cdc2_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_hla_drhi_cdc2_ifn_gamma,0.01,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_hla_drhi_cdc2_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_hla_drhi_cdc2_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_hla_drhi_cdc2_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_hla_drhi_cdc2_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_intermediate_monocyte_ifn_gamma,1,1,TRUE
pb_intermediate_monocyte_ifn_alpha,pb_intermediate_monocyte_il2_stat5,0.04,0.5,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_intermediate_monocyte_il6_jak_stat3,0.18,0.16666666666666666,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_intermediate_monocyte_inflammatory,0.06,0.33333333333333337,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_intermediate_monocyte_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_cd14_monocyte_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_cd14_monocyte_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_cd14_monocyte_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_cd14_monocyte_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_cd14_monocyte_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_cd14_monocyte_tnfa_nfkb,0.03,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_memory_cd4_t_cell_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_memory_cd4_t_cell_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_memory_cd4_t_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_memory_cd4_t_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_memory_cd4_t_cell_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_isg_memory_cd4_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrb1_memory_cd4_treg_ifn_alpha,0.04,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrb1_memory_cd4_treg_ifn_gamma,0.02,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrb1_memory_cd4_treg_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrb1_memory_cd4_treg_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrb1_memory_cd4_treg_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrb1_memory_cd4_treg_tnfa_nfkb,0.15000000000000002,0.06666666666666665,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory,0.01,1,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_memory_cd4_treg_ifn_alpha,0.18,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_memory_cd4_treg_ifn_gamma,0.07,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_memory_cd4_treg_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_memory_cd4_treg_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_memory_cd4_treg_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_memory_cd4_treg_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_naive_cd4_treg_ifn_alpha,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_naive_cd4_treg_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_naive_cd4_treg_il2_stat5,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_naive_cd4_treg_il6_jak_stat3,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_naive_cd4_treg_inflammatory,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_naive_cd4_treg_tnfa_nfkb,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_pdc_ifn_alpha,0.1,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_pdc_ifn_gamma,0,0,FALSE
pb_intermediate_monocyte_ifn_alpha,pb_pdc_il2_stat5,0,0,FALSE
