from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
pb_core_naive_cd4_t_cell_il2_stat5,pb_core_naive_cd8_t_cell_il2_stat5,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_il6_jak_stat3,pb_core_naive_cd4_t_cell_inflammatory,1.0,0.91,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within naive CD4 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_inflammatory,pb_core_naive_cd4_t_cell_il2_stat5,0.95,0.652631579,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive CD4 T cell (peripheral blood).)
pb_core_naive_cd4_t_cell_tnfa_nfkb,pb_core_naive_cd8_t_cell_tnfa_nfkb,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_ifn_alpha,pb_cm_cd4_t_cell_ifn_alpha,0.9,0.955555556,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within central memory CD4 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_ifn_alpha,pb_core_naive_cd8_t_cell_ifn_gamma,1.0,0.98,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_il2_stat5,pb_core_naive_cd8_t_cell_inflammatory,0.98,0.87755102,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_il2_stat5,pb_naive_cd4_treg_il2_stat5,0.95,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within naive CD4 regulatory T cell (Treg) (peripheral blood).)
pb_core_naive_cd8_t_cell_inflammatory,pb_core_naive_b_cell_inflammatory,0.97,0.659793814,True,inconclusive,0.2,no_directional_evidence,"The INDRA database contains no forward, reverse, or undirected statements between these entities, providing no causal/mechanistic evidence. The single PubMed abstract (PMID 41277843) discusses inflammatory response patterns in naive CD8+ T cells and B cells in HIV LTNPs but describes correlational observations without establishing directional causality between inflammatory pathway activities in these cell types. Without explicit directional evidence, the proposed edge cannot be validated.",41277843,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within naive B cell (peripheral blood).)
pb_core_naive_cd8_t_cell_inflammatory,pb_core_naive_cd8_t_cell_il6_jak_stat3,1.0,0.86,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within naive CD8 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_tnfa_nfkb,pb_cm_cd4_t_cell_tnfa_nfkb,0.92,0.97826087,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within central memory CD4 T cell (peripheral blood).)
pb_core_naive_cd8_t_cell_tnfa_nfkb,pb_naive_cd4_treg_tnfa_nfkb,0.91,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within naive CD8 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within naive CD4 regulatory T cell (Treg) (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma,1.0,0.75,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,pb_hla_drhi_cdc2_ifn_alpha,0.89,0.97752809,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_ifn_alpha,pb_memory_cd4_treg_ifn_alpha,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma,pb_gzmb_cd27_em_cd4_t_cell_inflammatory,0.97,0.762886598,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_il2_stat5,pb_gzmb_cd27_em_cd4_t_cell_tnfa_nfkb,0.94,0.510638298,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_gzmb_cd27_em_cd4_t_cell_inflammatory,pb_gzmb_cd27_em_cd4_t_cell_il6_jak_stat3,0.95,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within Granzyme B+ CD27+ effector memory CD4 T cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_ifn_alpha,pb_gzmk_cd56dim_nk_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha,0.88,0.988636364,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for interferon alpha response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_ifn_gamma,pb_gzmk_cd56dim_nk_cell_il2_stat5,1.0,0.7,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_il2_stat5,pb_gzmk_cd56dim_nk_cell_inflammatory,1.0,0.72,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for inflammatory response within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_il6_jak_stat3,pb_cd8_mait_il6_jak_stat3,0.88,0.875,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within CD8 MAIT cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_inflammatory,pb_gzmk_cd56dim_nk_cell_il6_jak_stat3,1.0,0.69,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within Granzyme K+ CD56dim NK cell (peripheral blood).)
pb_gzmk_cd56dim_nk_cell_tnfa_nfkb,pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb,0.96,0.96875,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within Granzyme K+ CD56dim NK cell (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_gzmk_vd2_gdt_ifn_alpha,pb_gzmk_vd2_gdt_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).)
pb_gzmk_vd2_gdt_il2_stat5,pb_gzmk_vd2_gdt_il6_jak_stat3,0.99,0.949494949,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within Granzyme K+ Vδ2 gamma-delta T cell (peripheral blood).)
pb_hla_drhi_cdc2_ifn_alpha,pb_hla_drhi_cdc2_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for interferon gamma response within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_hla_drhi_cdc2_il2_stat5,pb_hla_drhi_cdc2_inflammatory,1.0,0.85,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for inflammatory response within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_hla_drhi_cdc2_tnfa_nfkb,pb_hla_drhi_cdc2_inflammatory,1.0,0.84,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for inflammatory response within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).)
pb_hla_drhi_cdc2_tnfa_nfkb,pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb,0.9,0.744444444,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within HLA-DR-high conventional dendritic cell 2 (cDC2) (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_intermediate_monocyte_ifn_alpha,pb_core_cd16_monocyte_ifn_alpha,1.0,0.56,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within intermediate monocyte (peripheral blood).) AND (Pathway activity score for interferon alpha response within CD16 monocyte (peripheral blood).)
pb_intermediate_monocyte_ifn_alpha,pb_intermediate_monocyte_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within intermediate monocyte (peripheral blood).) AND (Pathway activity score for interferon gamma response within intermediate monocyte (peripheral blood).)
pb_intermediate_monocyte_il6_jak_stat3,pb_intermediate_monocyte_il2_stat5,0.97,0.587628866,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within intermediate monocyte (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within intermediate monocyte (peripheral blood).)
pb_intermediate_monocyte_inflammatory,pb_intermediate_monocyte_il6_jak_stat3,0.94,0.904255319,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within intermediate monocyte (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within intermediate monocyte (peripheral blood).)
pb_intermediate_monocyte_inflammatory,pb_intermediate_monocyte_tnfa_nfkb,0.98,0.734693878,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within intermediate monocyte (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within intermediate monocyte (peripheral blood).)
pb_isg_cd14_monocyte_ifn_alpha,pb_isg_cd14_monocyte_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).) AND (Pathway activity score for interferon gamma response within ISG-high (interferon-stimulated-gene-high) CD14 monocyte (peripheral blood).)
pb_isg_memory_cd4_t_cell_ifn_alpha,pb_isg_memory_cd4_t_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).)
pb_isg_memory_cd4_t_cell_il2_stat5,pb_isg_memory_cd4_t_cell_ifn_gamma,0.94,0.978723404,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).)
pb_isg_memory_cd4_t_cell_tnfa_nfkb,pb_isg_memory_cd4_t_cell_il6_jak_stat3,0.88,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).)
pb_klrb1_memory_cd4_treg_ifn_alpha,pb_klrb1_memory_cd4_treg_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for interferon gamma response within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_klrb1_memory_cd4_treg_ifn_gamma,pb_klrb1_memory_cd4_treg_il2_stat5,1.0,0.98,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_klrb1_memory_cd4_treg_tnfa_nfkb,pb_klrb1_memory_cd4_treg_il2_stat5,0.99,0.808080808,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_klrb1_memory_cd4_treg_tnfa_nfkb,pb_klrb1_memory_cd4_treg_inflammatory,0.96,0.958333333,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for TNF-alpha/NF-kB signaling within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for inflammatory response within KLRB1+ memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3,pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma,0.97,0.587628866,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3,pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory,0.97,0.587628866,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).) AND (Pathway activity score for inflammatory response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory,pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5,1.0,0.6,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for inflammatory response within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell (peripheral blood).)
pb_memory_cd4_treg_ifn_alpha,pb_memory_cd4_treg_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for interferon gamma response within memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_memory_cd4_treg_il2_stat5,pb_isg_memory_cd4_t_cell_il2_stat5,0.88,0.977272727,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).)
pb_memory_cd4_treg_il2_stat5,pb_memory_cd4_treg_il6_jak_stat3,0.95,0.789473684,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_memory_cd4_treg_il6_jak_stat3,pb_memory_cd4_treg_inflammatory,0.94,0.64893617,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within memory CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for inflammatory response within memory CD4 regulatory T cell (Treg) (peripheral blood).)
pb_naive_cd4_treg_ifn_alpha,pb_naive_cd4_treg_ifn_gamma,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within naive CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for interferon gamma response within naive CD4 regulatory T cell (Treg) (peripheral blood).)
pb_naive_cd4_treg_ifn_gamma,pb_naive_cd4_treg_inflammatory,0.99,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for inflammatory response within naive CD4 regulatory T cell (Treg) (peripheral blood).)
pb_naive_cd4_treg_ifn_gamma,l3_naive_cd4_treg_alr,0.88,0.920454545,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within naive CD4 regulatory T cell (Treg) (peripheral blood).) AND (Additive-log-ratio (alr) transformed relative abundance of naive CD4 regulatory T cell (Treg) among PBMCs.)
pb_naive_cd4_treg_il2_stat5,pb_naive_cd4_treg_tnfa_nfkb,0.94,0.978723404,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within naive CD4 regulatory T cell (Treg) (peripheral blood).) AND (Pathway activity score for TNF-alpha/NF-kB signaling within naive CD4 regulatory T cell (Treg) (peripheral blood).)
pb_pdc_ifn_alpha,pb_pdc_ifn_gamma,1.0,0.99,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within plasmacytoid dendritic cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within plasmacytoid dendritic cell (peripheral blood).)
pb_pdc_ifn_gamma,pb_pdc_il2_stat5,0.93,0.838709677,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within plasmacytoid dendritic cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within plasmacytoid dendritic cell (peripheral blood).)
pb_pdc_il2_stat5,pb_pdc_il6_jak_stat3,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-2/STAT5 signaling within plasmacytoid dendritic cell (peripheral blood).) AND (Pathway activity score for IL-6/JAK/STAT3 signaling within plasmacytoid dendritic cell (peripheral blood).)
pb_transitional_b_cell_ifn_alpha,pb_transitional_b_cell_ifn_gamma,1.0,0.93,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon alpha response within transitional B cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within transitional B cell (peripheral blood).)
pb_transitional_b_cell_ifn_gamma,pb_transitional_b_cell_il2_stat5,0.94,0.925531915,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for interferon gamma response within transitional B cell (peripheral blood).) AND (Pathway activity score for IL-2/STAT5 signaling within transitional B cell (peripheral blood).)
pb_transitional_b_cell_il6_jak_stat3,pb_isg_memory_cd4_t_cell_ifn_gamma,0.98,0.918367347,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Pathway activity score for IL-6/JAK/STAT3 signaling within transitional B cell (peripheral blood).) AND (Pathway activity score for interferon gamma response within ISG-high (interferon-stimulated-gene-high) memory CD4 T cell (peripheral blood).)
wb_apical_junction,wb_epithelial_mesenchymal_transition,1.0,0.915,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for apical junction complex (cell-cell adhesion).) AND (Gene-set activity score, in whole blood, for genes for epithelial-to-mesenchymal transition.)"
wb_apoptosis,wb_cholesterol_homeostasis,1.0,0.96,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for programmed cell death.) AND (Gene-set activity score, in whole blood, for genes for cholesterol regulation.)"
wb_apoptosis,wb_il_2_stat5_signaling,0.94,0.946808511,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for programmed cell death.) AND (Gene-set activity score, in whole blood, for genes induced by IL-2/STAT5 signaling.)"
wb_bile_acid_metabolism,wb_pperoxisome,0.95,0.852631579,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for bile acid metabolism.) AND (Gene-set activity score, in whole blood, for genes for peroxisome function.)"
wb_cholesterol_homeostasis,wb_protein_secretion,0.97,0.567010309,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for cholesterol regulation.) AND (Gene-set activity score, in whole blood, for genes for protein secretion pathway.)"
wb_coagulation,wb_complement,1.0,0.96,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for blood coagulation.) AND (Gene-set activity score, in whole blood, for genes for the complement immune system.)"
